gene_id,Cont_JSY,Cont_LCM,Cont_LMH,Cont_LSA,Cont_T13008,IJHC1203,IJHC1215,IJHC1219,IJHC1231,T17012,T17013,T17015,T17019 
8398,1175,498,847,563,484,355,764,606,421,531,509,557,723
8399,0,0,0,0,0,0,0,0,0,0,0,0,0
8394,8711,7869,8718,9338,8191,7109,9603,6976,9906,6844,7525,7611,7462
8395,9,0,0,0,6,0,0,0,0,0,1,3,0
8396,8294,7531,7501,7379,7189,9315,8506,6545,10426,8489,9080,8169,8345
8390,0,0,0,0,0,0,0,0,0,0,0,0,0
8392,0,0,0,0,0,0,0,0,0,0,3,0,0
119694,0,0,0,0,0,0,0,0,0,0,0,0,0
119695,0,0,0,0,0,0,0,0,0,0,0,0,0
119692,0,0,0,0,0,0,0,0,0,0,0,0,0
728673,195,136,51,50,60,52,108,95,127,61,38,58,73
1366,104,35,6,27,19,7,6,7,9,15,0,13,3
353514,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,100,74,34,47,38,19,14,14,155,15,18,38,39
1365,3,3,0,6,0,0,0,0,6,0,3,0,0
1362,7960,9151,7792,10492,8731,13168,11326,8673,11805,11580,12726,11440,9971
1363,928,2888,868,1130,278,953,1914,878,206,1097,1381,530,1138
1360,3,3,0,0,0,0,0,0,0,0,0,0,0
1361,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,237,306,202,99,153,176,204,131,345,128,99,113,152
1369,0,0,0,0,0,0,0,0,0,0,0,0,0
127018,592,456,402,563,499,540,532,422,571,377,512,589,503
414260,77,60,119,148,95,65,114,74,59,93,77,105,184
165,73205,29801,78697,25629,34163,43497,54275,46931,30357,63263,56957,37077,54413
100653233,16,8,6,16,23,44,22,4,72,74,66,17,0
55762,459,477,381,418,382,477,662,380,547,492,468,452,554
55763,3680,2489,2838,2855,2622,2956,3164,2547,3689,2603,2612,2843,3170
55760,3671,3551,3112,3245,2869,3555,3631,2635,2816,2799,3372,3339,3170
55761,7042,5607,5443,5665,4646,4718,6615,4697,5312,5033,5347,5708,5935
51069,1289,867,1306,1090,1189,1065,1191,989,1750,945,1058,957,1031
51068,3171,2950,3181,2965,3420,3943,4217,2737,5010,3157,3456,3567,3550
55764,2397,1558,1991,1572,1830,1774,1919,1312,2266,1623,1507,1318,1711
55765,34,0,24,0,21,3,11,17,37,7,9,10,7
51065,8362,7856,9293,8799,7573,8503,9343,7280,11938,6455,5865,7202,7600
220164,394,438,104,102,70,114,65,43,78,14,350,79,169
55768,1867,1376,1730,2022,1588,1426,1532,1197,2118,1458,1614,1652,1658
51066,0,0,0,0,0,0,0,0,0,0,0,0,0
51061,2837,2417,2927,3145,2829,2680,2757,2290,3733,2582,2510,2514,2420
51060,4987,4606,5065,4408,4398,4803,5755,4656,5619,5213,4548,5877,5045
51063,3698,2772,2836,3223,1946,3535,2196,1992,2442,2787,3948,3512,2024
51062,1057,884,800,1327,761,1015,763,642,1195,1025,1169,750,883
105370954,0,0,0,0,0,0,0,0,0,0,0,0,0
57728,2605,1708,1703,1779,1394,1351,1858,1269,1285,1459,1549,1577,1913
57720,10463,9852,10256,10443,8605,11102,10850,8937,10874,10351,10981,10941,9675
57721,1422,1385,1148,1472,1061,1255,1358,943,1549,1048,1248,1351,1372
57722,383,138,448,296,237,114,274,143,90,202,223,336,488
57724,7456,5662,9099,9248,8789,6676,11331,7910,13734,9233,6433,6665,8386
57727,3100,2399,2681,2633,2572,2293,2808,1848,3560,2144,2570,2500,2272
253738,5184,3957,2920,3878,2236,2198,2701,1515,2443,1699,2072,2889,2754
101929109,0,0,0,0,0,0,0,0,0,0,0,0,0
101929106,0,6,17,0,0,0,0,3,3,3,3,6,8
340618,0,0,0,0,0,0,0,0,0,0,0,0,0
345222,3,0,9,9,11,2,14,0,14,7,14,6,3
161291,124,64,33,73,29,52,8,14,26,45,34,49,14
2444,31,3,33,29,15,16,40,9,9,30,41,17,9
57188,346,293,247,40,44,229,101,141,114,182,112,221,107
57189,1317,1365,1210,1344,1166,756,1130,928,1389,1353,1372,1243,1559
57184,5129,3776,4389,4224,2777,2691,4340,2863,3789,2913,3251,3879,4009
57185,2693,3066,2548,5310,2189,4528,3738,3625,3959,4149,4705,4452,2841
57186,1257,1042,896,1061,790,1247,936,732,1045,945,1325,1097,1152
57187,3793,2803,2851,3094,2861,2775,4476,2992,4796,2964,3280,3473,3848
57180,306,205,278,325,305,245,289,276,374,287,233,275,331
57181,3246,3228,2251,3877,2221,2683,3058,2093,3200,3282,2382,2995,3698
57182,5349,4425,3944,3570,4233,4657,4552,3208,4897,3936,4765,4022,4347
8092,269,81,26,131,55,14,86,58,40,44,83,43,48
389840,0,0,3,5,6,0,6,3,9,6,3,0,25
100268168,132,62,25,90,26,53,76,21,74,15,37,49,30
53354,395,235,270,326,264,281,384,214,535,287,250,269,360
53353,0,0,0,0,0,0,0,0,0,0,0,0,0
53358,22,33,46,6,83,10,57,54,164,70,54,9,56
9638,3346,2951,2833,3301,2007,2825,2767,2386,2450,3114,2996,2721,2582
9639,5004,4462,5601,6091,4746,4733,5688,4173,6082,5344,5124,5333,5088
9630,23,75,91,169,25,30,49,9,15,27,11,32,32
9513,5377,4566,5387,5332,4736,5073,5708,4075,7584,4583,4896,4583,4399
9632,10774,7861,10857,11157,9574,8285,10374,8004,14149,8075,8314,8095,8926
9633,40,20,0,23,11,18,24,9,17,3,12,0,23
9635,86,21,19,19,9,39,33,40,29,45,14,49,32
9636,1097,486,1061,757,881,1050,641,742,1454,870,1092,975,688
9637,5346,4477,3173,3830,3275,4806,3420,2293,4392,2633,4150,4229,3615
58985,6,3,3,0,6,0,0,3,7,6,0,0,6
58986,6908,4446,6152,5599,4860,6680,6639,5934,9280,5808,5787,5250,3871
347487,0,0,0,0,0,0,0,0,0,0,0,0,0
346288,0,0,0,0,0,0,0,0,0,0,0,0,0
344595,659,428,402,413,281,275,443,334,497,376,388,399,412
692312,487,597,684,387,441,444,565,346,588,403,596,412,404
100126270,0,3,0,0,0,0,3,0,2,0,3,0,0
105373378,0,4,0,0,0,0,0,0,0,0,0,0,0
3340,52159,51909,99057,70398,58314,73272,85499,72764,63162,76205,77074,73711,66232
3346,0,0,0,0,0,0,0,0,0,0,0,0,0
3347,0,0,0,0,0,0,0,0,0,0,0,0,0
3344,763,727,499,742,701,919,736,542,1258,757,718,870,805
101927221,6,13,8,16,4,7,18,11,16,13,18,11,8
101927220,0,6,0,0,3,0,0,0,11,0,0,0,0
101927224,0,0,0,0,0,0,0,0,0,0,0,0,0
101927229,0,0,9,0,11,11,5,10,11,14,11,11,31
4259,5079,3955,4294,4725,4110,4048,3095,2798,5269,2860,2678,3418,3194
4258,497,177,149,316,167,207,183,189,209,246,167,261,108
4250,0,0,0,0,0,0,0,0,0,0,0,0,0
4253,2039,1591,1778,2024,1725,1770,2069,1618,2068,1866,1600,1850,1711
4255,2088,1461,1930,1278,1636,1771,1197,1093,1721,1079,1232,1068,1245
4254,3001,2160,1787,1241,2659,3684,3699,1749,7246,1860,2002,2178,3454
4257,5576,1629,3229,2345,1372,1892,1928,1679,1624,1211,1298,2525,1313
4256,343,398,441,101,498,233,440,297,105,258,236,179,286
648791,123,65,106,120,88,134,86,115,117,148,136,165,64
131909,0,0,0,0,0,0,0,0,0,0,0,0,0
643677,11,0,9,6,11,11,14,6,19,0,11,9,19
440804,11,6,21,13,19,36,22,13,34,28,29,14,16
727956,1030,449,1002,498,626,320,1100,659,891,440,457,463,889
727957,3120,1784,2513,2139,1741,2002,2117,1796,2232,2091,1912,1892,2023
54960,1456,884,948,1267,846,838,974,782,891,874,1500,802,962
25949,2095,1659,2208,2406,2022,1927,2434,1926,2244,1584,1383,2274,2410
25948,4273,3091,3368,3250,3089,3400,3251,2365,3800,2865,2928,3282,3132
25941,3663,6336,3611,3868,3755,8998,4087,3136,12586,6477,3932,3765,6229
25940,5261,4925,6102,7457,7342,5730,6728,4781,12480,5283,4540,4614,5210
25943,3228,2151,2424,2086,2051,2174,2651,1874,2663,2116,2374,2259,2656
25942,4702,3857,4018,3750,3789,3621,4182,2979,4188,3507,4390,4014,3832
25945,1964,2273,1702,2242,1790,3258,2216,1572,3492,2192,2080,2098,1546
25946,1034,676,952,592,586,838,658,482,643,658,860,685,641
3834,3,0,0,0,0,0,0,0,0,0,0,0,0
23476,6042,4166,5411,4767,4487,6225,5400,4740,6883,5283,6834,5678,4613
693190,0,0,0,0,0,0,0,0,0,0,0,0,0
23474,1606,1248,1691,1520,1390,1545,1523,1372,2554,1428,1216,1322,1121
693196,3,1,1,2,1,3,1,1,2,1,1,3,1
3831,9835,8408,9597,10711,8033,8403,10181,8188,11709,8405,9472,9021,8645
3832,545,232,425,764,1411,599,646,318,3378,524,304,233,455
3833,403,125,365,673,1357,339,590,252,3428,461,162,72,294
100288748,0,0,0,0,0,0,0,0,0,0,0,0,0
693198,0,0,0,0,0,0,0,0,0,0,1,0,0
693199,20,31,14,25,8,7,4,16,3,4,9,8,4
3838,2536,1685,2331,3751,4306,2937,2589,1766,10200,2725,2279,1829,1900
3839,3796,4075,4118,4909,4763,5765,4981,3695,8100,4966,4949,4833,4376
23479,5751,3243,4230,3704,3184,2708,4433,3953,3840,3454,2879,3844,3886
23478,10924,9139,9995,9380,9410,10890,9828,7606,11079,8345,8499,9968,9779
100874092,3,0,0,0,0,0,0,0,3,0,0,0,0
286151,11,0,22,17,44,0,11,0,70,13,3,0,14
100874093,0,0,0,0,0,0,0,0,0,0,0,0,2
402117,0,0,0,0,0,0,0,0,0,0,0,0,0
102466204,0,0,0,1,0,1,1,1,0,0,1,0,0
55244,10,3,0,17,9,49,9,9,7,14,19,9,7
55247,81,22,45,120,181,72,125,38,490,60,20,25,25
55246,2171,1715,1688,1997,1797,1755,2041,1608,2377,1740,1710,1888,2021
102466200,1,1,1,1,1,1,0,0,0,0,0,1,1
55240,3803,1996,2668,3826,2357,4079,1966,2269,3778,3478,2543,4246,2061
55243,30256,23510,22364,22165,18647,28767,26381,19352,24827,25738,30604,25078,24090
102466203,1,1,1,1,1,1,1,1,0,1,1,1,1
55249,4321,3409,4253,4044,3917,3210,3778,2808,4385,3021,3634,3432,3476
55248,799,493,534,619,471,496,696,508,673,523,558,467,533
6143,61034,52791,72262,56689,54991,71258,64510,54105,62688,61780,64280,64407,62386
6142,48994,37061,60722,34754,38391,53647,35742,31550,46260,45241,43976,49595,44590
6141,35648,26339,39434,26226,27686,33152,26979,24145,30953,27703,28489,29661,30739
6147,34889,29681,39679,30023,29384,36189,33873,28423,34466,32127,30451,30745,35133
6146,24985,23333,24335,22431,21136,26612,24048,19172,24739,21653,22631,24735,27285
6144,38425,34575,39392,35500,34535,46402,39436,31807,42405,37342,37141,41504,41988
574411,0,0,0,0,0,0,0,0,0,0,0,0,0
10809,707,562,1246,797,511,1124,658,453,751,680,1019,960,754
100616474,0,0,0,2,0,0,0,0,0,0,0,0,0
100616475,0,0,0,0,0,0,0,0,0,0,0,0,0
100616476,0,0,0,0,0,0,0,0,0,0,0,0,0
100616477,8,11,14,18,16,14,16,20,14,18,13,10,13
100616470,0,0,0,0,0,0,0,0,0,0,0,0,0
100500819,0,0,0,0,0,0,0,0,0,0,0,0,0
100616472,0,0,0,0,0,0,0,0,0,0,0,0,0
100616473,0,0,0,0,0,0,0,0,0,0,0,0,0
100500814,3,1,0,0,0,0,2,0,0,1,2,0,1
100500815,1,0,1,1,0,1,0,0,1,1,0,2,1
100500816,0,0,0,0,0,0,0,0,0,0,0,0,0
100500817,0,0,0,0,0,0,0,0,0,0,0,0,0
100500810,6,2,13,10,8,6,11,7,6,13,5,4,7
100500811,0,0,0,0,0,0,0,0,0,0,0,0,0
378925,3,3,3,0,3,0,0,0,0,6,0,3,0
376940,864,949,814,922,635,756,903,530,672,774,802,966,1082
653677,12,0,16,6,9,19,0,0,0,3,6,0,0
645954,9,7,20,7,16,25,6,12,43,34,0,16,25
645958,188,135,146,157,145,246,184,124,110,103,186,146,151
56243,7724,4252,2236,5353,2016,2125,2641,1565,2188,2181,2133,2439,2701
56244,0,0,0,0,0,0,0,0,0,0,0,0,0
10801,25417,22255,22873,23824,23907,39845,27582,21544,34442,26808,34442,26215,21470
56246,4,0,0,0,0,0,0,0,0,0,0,0,0
406967,0,0,0,0,0,0,0,0,0,0,0,0,0
406966,0,0,0,0,0,0,0,0,0,0,0,0,0
406965,0,2,0,0,1,0,0,1,0,0,0,0,0
406964,0,0,0,0,0,0,0,0,0,0,0,0,0
406963,0,0,0,0,0,0,0,0,0,0,0,0,0
406962,27,24,24,15,13,4,32,22,21,11,9,23,33
406961,0,0,0,0,0,0,0,0,0,0,0,0,0
406960,0,0,0,0,0,0,0,0,0,0,0,0,0
406969,0,0,0,0,0,0,0,0,0,0,0,0,0
406968,0,0,7,0,0,2,3,0,8,4,0,0,0
391037,3,0,0,0,0,0,0,0,0,0,0,0,0
4538,423356,230307,281733,339059,300172,462696,299037,266373,413176,342983,345124,326284,338270
339855,161,70,153,171,319,160,132,192,294,163,135,177,69
4534,847,770,591,890,720,628,781,637,714,559,796,713,707
4535,110439,74546,75540,97311,81845,98879,65377,56479,98539,78312,86730,94776,74019
4536,118158,58382,87779,119559,97529,103785,67370,61160,114935,62912,78067,86267,65669
4537,26496,13319,13456,20047,15086,33504,18149,15957,22415,27791,25086,24816,20035
646424,0,0,0,0,0,0,0,0,0,0,0,0,0
105369723,0,0,0,0,0,0,0,0,0,0,0,0,0
100616500,1,1,1,1,1,1,1,1,1,1,1,1,1
100506229,0,0,0,0,0,0,0,0,0,0,0,0,0
122773,303,214,174,143,173,64,127,140,103,147,122,175,158
619499,18,8,26,19,19,8,9,5,12,12,14,15,8
619498,5,5,1,4,1,2,4,3,8,2,2,3,2
400604,4,7,23,0,3,6,14,14,11,6,10,6,6
64591,0,0,0,0,0,0,0,0,0,0,0,0,0
84643,0,0,0,0,0,0,0,0,0,0,0,0,0
84641,4078,3573,3451,4311,3634,3767,3857,3091,5371,3334,3519,3780,2868
84640,1727,1557,1583,1908,1669,2384,1924,1587,2668,1991,2247,2135,1941
84647,0,0,0,3,9,0,0,0,0,0,0,0,0
84645,36,7,26,14,11,13,31,7,15,15,19,6,22
84649,328,283,166,140,246,168,378,248,242,181,185,210,259
84648,0,0,0,0,0,0,0,0,0,0,0,0,0
102724224,60,17,11,37,6,14,13,12,22,40,20,34,13
441394,105,75,107,47,46,87,49,62,96,70,87,108,87
390072,3,0,3,3,0,0,0,6,0,0,2,3,6
390077,0,0,0,0,0,0,0,0,0,0,0,0,0
390075,0,0,0,0,0,0,0,0,0,0,0,0,0
390079,0,0,0,0,0,0,0,0,0,0,0,0,0
390078,0,0,0,0,0,0,0,0,0,0,0,0,0
388242,0,0,0,0,0,0,0,0,0,0,0,0,0
7069,3,0,0,0,0,0,3,0,0,0,0,0,0
7068,193,66,11,156,6,6,6,19,22,9,27,14,22
7067,4043,3193,3124,2943,2829,5203,3667,2687,3084,3698,5420,4101,3677
7066,42,22,19,34,27,9,14,21,0,35,33,32,43
100506915,0,0,0,0,0,0,0,0,0,0,0,0,0
7064,2145,1565,2638,2198,2619,2915,2643,1885,4887,2365,2765,2010,1597
7062,0,6,3,3,13,0,0,0,3,6,0,0,3
7060,60,50,39,62,24,25,48,60,39,48,37,81,64
285540,9,8,3,3,9,6,6,0,14,0,3,0,6
285547,0,0,0,0,0,0,0,0,0,0,0,0,0
285548,9,3,0,0,9,0,3,0,0,0,6,0,0
283267,1046,879,877,1195,883,782,733,551,750,1017,1097,1240,963
8153,62,41,57,49,25,27,23,37,25,26,41,34,43
100130476,17,9,9,11,14,9,19,6,43,0,0,9,3
283045,0,0,0,0,0,0,5,0,6,3,0,0,6
124857,58,18,29,9,9,13,16,13,8,11,11,27,27
219453,0,0,0,0,0,0,0,0,0,0,0,0,0
158381,4,0,0,0,0,0,0,0,9,3,0,0,4
101928233,0,0,0,0,0,0,0,0,0,0,0,0,0
101928232,0,0,0,0,0,0,0,0,0,0,0,2,0
101928231,0,0,0,0,0,0,0,0,9,0,0,0,0
170261,9,11,0,0,0,0,0,0,0,0,6,0,3
101928238,38,36,40,15,15,25,27,29,27,21,27,30,38
116437,0,0,0,0,0,0,0,0,0,0,0,0,0
150577,0,0,0,0,0,0,0,0,0,0,0,0,0
150572,0,0,0,0,0,0,0,0,0,0,0,0,0
100507634,72,46,51,29,44,33,41,23,49,15,19,25,38
60489,604,226,263,232,247,282,268,162,212,176,178,282,353
100507632,3089,3777,1790,4148,1641,1765,2726,1696,1294,1570,1462,1961,1970
64106,0,0,0,0,0,0,0,0,0,0,0,0,0
81285,0,6,0,0,0,0,0,0,0,0,6,0,0
60485,1887,1763,1413,1852,1288,1979,1684,1588,1588,1819,1947,2288,1657
64105,226,115,207,228,336,91,147,76,677,122,62,51,142
64102,6,0,0,0,0,3,0,0,0,0,6,0,0
60482,0,0,0,0,0,0,0,0,0,0,0,0,0
60481,8324,8520,8910,10565,7781,9628,8935,7471,9915,8174,9391,8857,7788
64101,15,10,22,32,36,30,39,57,163,27,14,10,19
100132724,4,17,11,10,14,14,6,8,3,11,9,22,17
148327,398,353,273,205,210,144,309,191,232,233,192,222,294
401357,0,0,0,0,1,0,0,0,0,0,0,0,0
80778,411,286,342,264,308,262,295,206,341,244,256,279,327
80772,2197,1437,2143,1862,1497,1884,1713,1758,2447,1867,2256,2156,1626
80777,4096,3727,3789,4346,3916,4834,4168,3101,6568,4045,3599,3755,3491
80776,267,278,316,220,246,276,247,177,257,167,211,195,177
80775,391,275,348,306,408,317,337,303,567,247,275,299,298
80774,2094,782,1487,662,862,714,907,694,1178,657,730,787,710
729082,904,719,790,1160,743,1361,1283,1037,1735,1235,1281,1259,1188
7849,182,138,29,80,261,65,160,63,9,9,260,312,258
7844,3771,3748,3431,3350,2249,3837,3257,2419,2303,3115,3858,3717,3430
7846,53859,48707,62385,69460,58312,70734,48790,36651,69419,56004,69943,49629,55990
7841,5688,4027,5872,5529,5421,3910,5660,3887,7293,4111,3835,4384,4537
7840,1698,1446,1254,1555,1587,1594,1762,1171,2307,1521,1907,1918,1650
105374313,0,0,0,0,0,0,0,0,0,0,0,0,0
95681,1287,1138,1125,1262,1120,1399,1367,1065,1823,1154,1525,1344,1343
9341,10411,9356,7883,10298,7587,10917,9031,7009,10906,7632,8986,8706,8125
9342,2899,2336,2888,2891,2410,3663,3091,2431,3434,2769,3288,2983,2558
9343,4876,3494,4465,4980,4710,6739,5358,4278,9044,5498,6020,5120,4616
9344,5544,4023,5408,4816,4482,6276,6002,4764,8313,5553,5843,5072,4694
9348,0,0,0,0,0,0,0,0,0,0,0,0,0
9349,48742,36687,45338,36026,35813,46871,41965,35191,40677,38628,40070,41720,45105
90060,851,500,509,402,357,286,423,252,202,301,371,420,393
54978,2898,2478,2740,3009,2495,3414,3220,2505,3918,3316,3482,3400,2508
54979,3,3,6,0,0,6,0,0,0,3,0,0,0
353333,0,0,0,0,0,0,0,0,0,0,0,0,0
353332,0,0,0,0,0,0,0,0,0,0,0,0,0
54970,962,579,734,782,579,649,819,554,726,712,372,685,671
54971,937,515,665,648,668,876,1008,691,1274,709,861,890,885
54972,4060,3630,5350,2408,2795,3613,4741,3799,3750,4063,3618,3121,4307
54973,5368,3493,5144,4044,3672,3870,4655,3713,5448,3939,3980,4002,4059
54974,920,808,958,951,894,904,998,848,964,1017,959,818,1016
54976,1794,1245,1982,1627,1665,1588,1413,1538,3227,1463,1511,1528,1253
54977,2034,1319,1784,1678,1607,1812,2215,1644,2443,1710,1862,1955,1526
152065,0,0,0,0,0,0,0,0,0,0,0,0,0
26959,6237,5490,5928,5073,4675,6411,6746,4841,4246,5215,5550,5658,6151
26958,2233,1994,2034,1670,2102,1424,1222,879,2604,2259,2385,1163,2394
26953,1343,1177,1152,1431,1355,1734,1567,1104,2514,1526,1630,1674,1612
26952,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,9456,8213,7986,9020,7740,9893,8422,5858,9918,8279,11575,9381,8825
1978,8539,6204,11710,9034,8489,11245,8541,8053,10470,9896,11388,9031,8308
1977,2625,2272,2585,3512,2960,2891,2826,2298,5887,2449,2609,2521,2495
1975,43873,41650,41462,31815,33052,47488,45171,34749,34033,44460,45186,46129,53625
1974,22170,16493,17063,17095,13426,14670,24059,17910,22609,16795,15158,19409,23668
1973,44028,35473,48440,45503,47755,49181,52093,40844,75942,41777,43972,42045,41681
2848,0,0,0,0,0,0,0,0,0,0,0,0,0
2849,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,9,0,0,0,0,0,0,0,0,0,0,0,0
2847,25,22,41,35,54,75,59,22,135,46,26,6,19
2844,54,20,30,65,13,48,13,6,1,16,57,26,23
168448,2,5,4,3,0,2,1,0,0,0,0,2,0
2842,13,0,0,0,11,0,7,0,14,3,0,6,5
2843,0,0,0,0,0,3,0,0,0,0,0,0,5
2840,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,9,4,3,6,0,6,25,6,3,6,0,11,0
112849,1937,1176,1395,1454,1339,1276,1662,1266,2020,1026,1368,1304,1130
112840,574,527,460,601,483,647,650,427,924,517,540,623,697
256380,0,0,0,0,0,0,0,0,0,0,0,0,0
51087,0,7,0,3,0,0,0,0,0,0,0,0,0
79029,592,490,545,471,576,544,544,501,844,452,526,495,574
55705,6785,5072,5705,6016,5628,5983,6471,4655,8247,5793,5904,5532,5629
79027,4911,4065,3842,3862,3671,3385,4882,3548,4660,3325,3967,4110,4693
79026,141184,134383,123323,184384,148251,218091,179355,153487,213213,198171,215480,210665,160692
79025,5,6,3,7,6,7,6,11,0,14,6,11,8
79024,0,0,0,0,0,0,0,0,5,0,0,0,0
79023,1060,771,792,1021,930,720,955,733,1370,780,672,822,764
79022,1695,1465,1722,2214,1657,1795,1802,1450,3271,1915,1638,1636,2017
79020,1303,875,895,1134,845,1134,895,732,1370,809,877,1001,956
51084,749,699,602,779,523,617,628,483,519,565,665,687,575
55700,15380,11107,17168,15291,13205,19165,15696,12970,21623,17099,18295,15418,13460
55701,8801,4777,7786,7655,7845,6019,8266,6045,9670,6875,6082,6051,6647
51081,2138,1678,2492,2166,2236,2439,2310,1974,3278,2160,2206,1978,1883
104326193,0,0,0,0,0,5,3,0,0,0,0,0,6
104326191,20,17,2,4,0,13,0,7,0,4,15,28,9
104326190,0,0,0,0,0,0,0,0,0,0,0,0,0
55709,1326,1057,1258,1255,1386,1172,1387,930,1742,1044,1110,1169,1012
23671,0,0,0,0,3,0,0,0,0,0,0,0,0
23670,5766,5750,6158,6195,6679,5112,7664,4980,10661,4952,5080,4882,6201
23673,9477,9057,7234,10583,6366,12311,7703,6055,8327,7215,10912,9269,7748
89837,0,0,0,0,0,0,0,0,4,0,12,8,0
23677,17791,15737,14882,15576,14499,17794,18294,13572,20021,13786,13920,15228,13903
389791,19,11,19,5,0,0,0,3,10,6,3,3,11
23678,456,367,369,512,327,337,421,297,406,320,0,351,0
89839,69,44,66,87,101,36,67,43,217,47,18,17,37
89838,0,0,3,0,0,0,0,0,0,0,0,0,0
51458,46,0,0,0,0,0,0,0,0,0,0,0,0
150962,443,388,429,413,266,231,664,441,440,329,346,433,440
51450,6447,3042,3363,2954,2310,3018,3050,2120,3866,1958,2628,4220,2597
51451,1936,1702,1915,1861,1625,1894,1690,1344,1882,1498,1574,1568,1449
51454,359,218,238,278,262,232,254,414,509,312,276,334,233
340385,337,161,304,176,178,222,210,233,261,315,352,309,240
497634,0,0,0,0,0,0,0,0,0,0,0,0,0
59307,660,404,436,434,397,808,366,393,325,446,720,250,562
91624,8809,5726,7317,7615,5118,7983,6562,6153,6512,5119,6760,6056,6555
79738,1066,996,944,1074,910,1129,1313,989,1518,907,1269,1360,1396
388722,192,94,189,147,96,140,123,97,184,90,133,196,109
389799,0,3,0,0,0,3,0,0,0,0,0,0,0
100287238,1,0,1,0,0,0,0,0,1,0,0,0,0
55486,1939,1818,1933,1932,2135,1971,1920,1412,2693,1787,1598,1569,1740
65992,2755,1901,2403,2503,1946,3072,2704,2515,3268,2422,3156,2720,2144
8456,0,0,0,0,0,0,0,0,0,0,0,0,0
65990,760,336,511,414,386,683,565,522,840,697,507,520,546
65991,2774,2236,2392,2408,2450,2632,2680,2034,3339,2307,2401,2311,2370
8453,2590,2033,2474,3009,2644,2849,2725,2315,4548,2704,2939,2886,2899
8452,3907,3782,3744,4402,3759,5263,4808,3734,5880,4693,4793,4823,4397
8451,5554,4361,5170,5802,5346,5675,5764,4482,7741,5279,5378,5583,5282
8450,7465,10566,5115,6653,6202,8150,7741,5214,9903,5468,7123,6962,6070
65998,4571,3548,2959,2852,2371,2861,3053,2206,2682,2554,3358,2882,3173
65999,593,37,81,104,170,165,137,189,138,157,65,174,95
101927447,0,0,0,0,0,0,0,0,0,0,0,0,0
8459,6869,4281,5095,7229,5559,8073,5276,4648,5877,6713,8464,5752,6446
8458,512,536,411,686,520,737,793,552,1114,506,591,475,423
92335,2042,1339,1738,1607,1342,1261,1358,1123,1445,1201,1353,1433,1141
105377247,0,0,0,0,0,0,0,0,0,0,0,0,0
115861,0,0,0,0,0,0,0,0,0,0,0,0,0
441509,0,6,3,0,3,15,0,3,5,0,2,0,0
50509,9592,7333,5942,3979,7169,62308,6938,3599,10465,5829,47298,6140,5683
79735,2962,1948,2618,2206,1919,2707,2465,2060,2632,2278,2701,2552,2231
50507,472,293,837,116,281,588,309,187,269,391,425,268,771
50506,3,6,0,0,0,0,6,0,3,0,13,0,13
221400,80,30,0,0,6,0,14,0,9,3,6,4,14
90768,335,168,614,516,839,540,733,609,1655,577,580,481,819
56681,9498,9487,7922,8948,8778,7687,9891,6246,12480,7171,7784,7715,8058
56683,1836,1288,1492,1636,1472,1271,1665,1309,1961,1219,1407,1452,1218
101929736,38,16,30,2,7,0,28,5,13,11,15,25,15
253962,3,0,0,0,0,0,0,0,0,0,0,0,0
5605,11405,7519,11834,8854,8679,12649,9884,8573,11211,10550,10656,10797,9494
100529240,0,0,75,0,0,52,2,0,0,0,0,19,0
100529241,641,338,411,305,0,614,242,405,608,331,59,46,117
105378349,0,0,0,0,0,0,0,0,0,0,0,0,0
196913,0,5,0,10,0,14,6,6,5,0,12,0,7
348654,727,447,494,735,779,748,976,654,1272,515,579,533,517
54677,1245,766,836,1013,655,732,892,565,982,670,764,845,761
5609,2615,1863,2411,1977,1895,2109,2081,1737,2410,2099,2969,2029,2836
201626,1218,1135,1123,1645,1175,1729,1538,1061,2557,1341,1599,1512,1312
375940,0,0,0,0,0,0,0,0,0,0,0,0,0
100652770,0,0,0,0,0,0,0,0,0,0,0,0,0
222194,884,594,769,771,922,939,794,677,1101,861,885,742,864
134957,7613,5803,6403,5741,5649,5995,8373,7090,6986,6477,6974,8349,7884
644511,0,0,0,0,2,0,1,0,2,0,0,1,0
63899,317,316,245,286,337,261,338,241,331,276,236,315,244
63898,4293,3662,2617,3829,2436,2796,3611,3230,3961,3167,3030,4898,2393
63895,2985,1337,577,1576,783,2202,860,1373,590,2910,3833,1491,1273
63894,2122,1654,2254,2109,1981,2173,2564,1950,2660,2167,2399,2307,2070
63897,1898,1528,1715,1792,1490,1626,2094,1425,2032,1554,1972,1840,1630
63891,3760,2687,3821,3037,2680,3630,3527,2827,3739,3198,3566,3310,2951
63893,2817,2183,2896,2482,2656,3027,3127,2422,4505,2883,3480,2898,2729
63892,2998,2533,2712,3548,3481,3781,3815,2715,4395,3268,3375,3244,3361
105372383,3,3,0,3,4,4,0,0,0,3,0,0,14
81603,13526,8817,10893,11107,8237,9499,9980,8572,9823,9329,9214,11679,8146
402483,9523,7747,8572,6565,6525,3189,6574,4323,4495,5998,6428,5994,7229
100499227,13,7,3,24,0,17,3,5,0,22,8,0,5
101927070,5,0,0,0,6,0,0,0,0,0,0,0,0
